Zeit,Kanal E,Kanal F,Kanal G,Kanal H
19.6189114,5.084239,1.695001,0.1042303,4.04102
19.61957807,5.084544,1.695001,0.1042303,4.04102
19.62024475,5.084544,1.695001,0.1042303,4.04102
19.62091142,5.084544,1.695001,0.1042303,4.04102
19.6215781,5.084544,1.695001,0.1042303,4.04102
19.62224477,5.084544,1.695001,0.1043829,4.04102
19.62291145,5.084544,1.695001,0.1043829,4.04102
19.62357812,5.084544,1.695001,0.1042303,4.040715
19.6242448,5.084544,1.695001,0.1042303,4.040715
19.62491147,5.084544,1.694848,0.1042303,4.040715
19.62557815,5.084544,1.694848,0.1042303,4.040715
19.62624482,5.084544,1.694848,0.1042303,4.04041
19.6269115,5.084544,1.694848,0.1042303,4.04041
19.62757817,5.084239,1.694695,0.1040776,4.04041
19.62824485,5.084239,1.694695,0.1040776,4.04041
19.62891152,5.083933,1.694543,0.103925,4.040105
19.6295782,5.083933,1.69439,0.1037724,4.040105
19.63024487,5.083628,1.694238,0.1036198,4.0398
19.63091155,5.083628,1.694085,0.1034672,4.0398
19.63157822,5.083323,1.693932,0.1034672,4.039495
19.6322449,5.083323,1.693932,0.1033146,4.039495
19.63291157,5.083323,1.69378,0.1033146,4.039189
19.63357825,5.083018,1.693627,0.1030094,4.039189
19.63424492,5.082713,1.693475,0.1028568,4.038884
19.6349116,5.082407,1.693169,0.1027042,4.038579
19.63557827,5.082102,1.693017,0.1025516,4.038579
19.63624495,5.082102,1.693017,0.1025516,4.038579
19.63691162,5.082102,1.693017,0.1025516,4.038579
19.6375783,5.081797,1.693017,0.1025516,4.038579
19.63824497,5.081797,1.693017,0.102399,4.038274
19.63891165,5.081797,1.693017,0.102399,4.038274
19.63957832,5.081492,1.693017,0.102399,4.038274
19.640245,5.081492,1.693017,0.102399,4.038274
19.64091167,5.081492,1.693017,0.102399,4.038274
19.64157835,5.081187,1.693017,0.102399,4.038274
19.64224502,5.081187,1.693017,0.102399,4.038274
19.6429117,5.081187,1.693017,0.102399,4.037969
19.64357837,5.081187,1.693169,0.102399,4.037969
19.64424505,5.080882,1.693017,0.1022464,4.037969
19.64491172,5.080882,1.693017,0.1022464,4.037663
19.6455784,5.080576,1.692864,0.1022464,4.037663
19.64624507,5.080576,1.692864,0.1020938,4.037663
19.64691175,5.080271,1.692864,0.1020938,4.037358
19.64757842,5.080271,1.692711,0.1020938,4.037358
19.6482451,5.080271,1.692711,0.1020938,4.037358
19.64891177,5.080271,1.692864,0.1020938,4.037358
19.64957845,5.080271,1.692864,0.1020938,4.037053
19.65024512,5.080271,1.692864,0.1020938,4.037053
19.6509118,5.080271,1.693017,0.1022464,4.037053
19.65157847,5.080271,1.693017,0.1022464,4.037053
19.65224515,5.080271,1.693017,0.1022464,4.037053
19.65291182,5.080271,1.693017,0.1022464,4.037053
19.6535785,5.080271,1.693169,0.102399,4.037053
19.65424517,5.080271,1.693169,0.102399,4.037053
19.65491185,5.080271,1.693169,0.102399,4.037053
19.65557852,5.080271,1.693169,0.102399,4.037053
19.6562452,5.080271,1.693169,0.102399,4.036747
19.65691187,5.080576,1.693322,0.1025516,4.037053
19.65757855,5.080576,1.693322,0.1025516,4.037053
19.65824522,5.080882,1.693475,0.1027042,4.037053
19.6589119,5.080882,1.693627,0.1028568,4.037358
19.65957857,5.081187,1.69378,0.1030094,4.037358
19.66024525,5.081187,1.693932,0.103162,4.037358
19.66091192,5.081492,1.694085,0.1033146,4.037663
19.6615786,5.081797,1.694085,0.1034672,4.037663
19.66224527,5.081797,1.694238,0.1036198,4.037969
19.66291195,5.082102,1.694543,0.1037724,4.037969
19.66357862,5.082407,1.694695,0.103925,4.038274
19.6642453,5.082713,1.695001,0.1042303,4.038579
19.66491197,5.083018,1.695306,0.1045355,4.038884
19.66557865,5.083323,1.695458,0.1046881,4.038884
19.66624532,5.083628,1.695611,0.1048407,4.039189
19.666912,5.083933,1.695916,0.1051459,4.039495
19.66757867,5.084239,1.696221,0.1054511,4.0398
19.66824535,5.084544,1.696527,0.1057563,4.040105
19.66891202,5.084849,1.696832,0.1060615,4.04041
19.6695787,5.085155,1.697137,0.1063667,4.040715
19.67024537,5.08546,1.697442,0.106672,4.04102
19.67091205,5.085765,1.697747,0.1068246,4.04102
19.67157872,5.08607,1.6979,0.1071298,4.041326
19.6722454,5.086375,1.698205,0.1072824,4.041631
19.67291207,5.086375,1.698358,0.1075876,4.041936
19.67357875,5.08668,1.698663,0.1077402,4.042242
19.67424542,5.086986,1.698968,0.1080454,4.042547
19.6749121,5.087596,1.699426,0.1085032,4.042852
19.67557877,5.087596,1.699579,0.1086558,4.042852
19.67624545,5.087901,1.699731,0.1088084,4.043157
19.67691212,5.088206,1.700037,0.1089611,4.043462
19.6775788,5.088206,1.700189,0.1092663,4.043462
19.67824547,5.088511,1.700494,0.1094189,4.043767
19.67891215,5.088817,1.700647,0.1095715,4.043767
19.67957882,5.088817,1.7008,0.1097241,4.044073
19.6802455,5.088817,1.7008,0.1098767,4.044073
19.68091217,5.088817,1.700952,0.1098767,4.044378
19.68157885,5.089122,1.700952,0.1098767,4.044378
19.68224552,5.089122,1.700952,0.1098767,4.044378
19.6829122,5.089122,1.700952,0.1098767,4.044378
19.68357887,5.089122,1.701105,0.1100293,4.044378
19.68424555,5.089122,1.701105,0.1100293,4.044683
19.68491222,5.089427,1.701257,0.1101819,4.044683
19.6855789,5.089427,1.70141,0.1103345,4.044683
19.68624557,5.089427,1.70141,0.1103345,4.044988
