Zeit,Kanal A,Kanal B,Kanal C,Kanal D
16.21820233,14.14296,14.15456,0.1259004,0.02441704
16.218869,14.15395,14.16921,0.1429923,0.03967769
16.21953568,14.25162,14.25955,0.1764131,0.07203028
16.22020235,14.29374,14.30534,0.1909108,0.08637529
16.22086903,14.30717,14.32487,0.1956415,0.09064827
16.2215357,14.30656,14.31754,0.1971676,0.09186912
16.22220238,14.30656,14.31144,0.191979,0.08866438
16.22286905,14.28458,14.28824,0.1811439,0.07737151
16.22353573,14.25955,14.25284,0.1675619,0.06302649
16.2242024,14.23758,14.23147,0.1556586,0.05173361
16.22486908,14.19668,14.20522,0.148944,0.04578196
16.22553575,14.21133,14.23147,0.1568795,0.05356489
16.22620243,14.26444,14.28214,0.1895373,0.08744353
16.2268691,14.29923,14.30411,0.1938103,0.09217434
16.22753578,14.28946,14.29435,0.1794653,0.0772189
16.22820245,14.30534,14.31754,0.1848065,0.08225492
16.22886913,14.40728,14.41277,0.2087657,0.1075876
16.2295358,14.34684,14.34929,0.1930472,0.08988523
16.23020248,14.29496,14.30167,0.1780918,0.07416677
16.23086915,14.26871,14.27603,0.1689354,0.06607862
16.23153583,14.2211,14.23392,0.1577951,0.05432792
16.2322025,14.21621,14.2211,0.1603895,0.05875351
16.23286918,14.2504,14.24796,0.1846539,0.08469662
16.23353585,14.27481,14.26566,0.1945733,0.09308998
16.23420253,14.28824,14.2797,0.1996093,0.09583689
16.2348692,14.29496,14.29191,0.2064766,0.1014833
16.23553588,14.30411,14.30656,0.2015932,0.09568429
16.23620255,14.29923,14.30595,0.1936577,0.08927481
16.23686923,14.29068,14.29496,0.1797705,0.07752411
16.2375359,14.23269,14.24124,0.1588634,0.05707484
16.23820258,14.21072,14.22476,0.1373459,0.03555732
16.23886925,14.26077,14.28153,0.1272738,0.02548529
16.23953593,14.23697,14.26016,0.1414662,0.0398303
16.2402026,14.25162,14.26993,0.1695458,0.06729947
16.24086928,14.28153,14.28641,0.1918264,0.08881699
16.24153595,14.29313,14.29313,0.1980833,0.09583689
16.24220263,14.28824,14.28824,0.1976254,0.09553168
16.2428693,14.27664,14.27664,0.1915212,0.08851178
16.24353598,14.28824,14.28275,0.1893847,0.08729093
16.24420265,14.28519,14.27481,0.18618,0.08469662
16.24486933,14.2565,14.25528,0.1762605,0.07416677
16.245536,14.22537,14.2211,0.1599316,0.05661702
16.24620268,14.20889,14.20645,0.1565743,0.05417531
16.24686935,14.24002,14.24002,0.1762605,0.07477719
16.24753603,14.2211,14.22354,0.178397,0.07676108
16.2482027,14.24246,14.25101,0.1759553,0.07508241
16.24886938,14.32304,14.33464,0.1812965,0.0819497
