Zeit,Kanal A,Kanal B,Kanal C,Kanal D
14.12950961,14.2626,14.26199,0.9887682,0.09623367
14.13017628,14.18996,14.1918,0.9653888,0.06983274
14.13084296,14.12343,14.12892,0.9388353,0.03958613
14.13150963,14.16799,14.16738,0.9502503,0.0495666
14.13217631,14.2211,14.21377,0.9622146,0.06195825
14.13284298,14.25894,14.25345,0.9703943,0.07196923
14.13350966,14.26505,14.26077,0.9827859,0.08579539
14.13417633,14.25894,14.26505,0.991393,0.09486021
14.13484301,14.28641,14.2974,0.9934074,0.09754609
14.13550968,14.31266,14.32426,0.9973141,0.1027347
14.13617636,14.32426,14.3383,0.9948114,0.1014528
14.13684303,14.30106,14.31632,0.9898059,0.09748504
14.13750971,14.27787,14.28519,0.9929801,0.1016359
14.13817638,14.24734,14.2565,0.9878525,0.09611158
14.13884306,14.20034,14.21194,0.9547064,0.06128678
14.13950973,14.21743,14.23392,0.9526309,0.05814308
14.14017641,14.22964,14.24857,0.9666097,0.07026004
14.14084308,14.21743,14.21865,0.9717373,0.07322061
14.14150976,14.20584,14.20339,0.9790624,0.07929435
14.14217643,14.26993,14.26932,0.9948724,0.09534855
14.14284311,14.30289,14.30228,0.9983518,0.09879746
14.14350978,14.28336,14.28519,1.000672,0.1015749
14.14417646,14.27054,14.2797,1.005372,0.1075876
14.14484313,14.2681,14.2797,1.003113,0.1058174
14.14550981,14.26322,14.27237,0.9931632,0.09684409
14.14617648,14.22232,14.23025,0.9612989,0.06531559
14.14684316,14.20828,14.22354,0.9562935,0.06098156
14.14750983,14.24918,14.26077,0.9616652,0.06827615
14.14817651,14.26871,14.27115,0.9733244,0.08042364
14.14884318,14.28702,14.28702,0.9862654,0.09391405
14.14950986,14.30656,14.30595,0.9943841,0.1022158
14.15017653,14.2974,14.2974,0.9951776,0.1026431
14.15084321,14.25772,14.26077,0.9909046,0.09635575
14.15150988,14.17959,14.18874,0.9852277,0.08707727
14.15217656,14.1509,14.1625,0.9774753,0.07706629
14.15284323,14.17531,14.1863,0.9668539,0.06595653
14.15350991,14.19424,14.20278,0.9602002,0.06061531
14.15417658,14.2272,14.23208,0.9697229,0.07187767
14.15484326,14.25955,14.2681,0.9769869,0.08036259
14.15550993,14.29435,14.30289,0.9806495,0.08481871
14.15617661,14.2974,14.29984,0.9860823,0.09095348
14.15684328,14.28214,14.28702,0.9929801,0.0984312
14.15750996,14.29496,14.30534,0.9906605,0.09736296
14.15817663,14.29557,14.29679,0.9915761,0.09940788
14.15884331,14.28153,14.28519,0.9917592,0.1002625
14.15950998,14.24796,14.2504,0.9779636,0.08646685
14.16017666,14.20217,14.20461,0.9496399,0.05664754
14.16084333,14.18691,14.19057,0.9467708,0.051581
14.16151001,14.16921,14.16494,0.954218,0.05683067
14.16217668,14.18874,14.1863,0.9612989,0.0625992
14.16284336,14.25406,14.2565,0.9844341,0.08500183
14.16351003,14.29007,14.29618,1.000977,0.1022158
14.16417671,14.29374,14.29068,1.007997,0.1097241
14.16484338,14.28946,14.27909,1.003235,0.1056953
14.16551006,14.28824,14.29191,0.9966426,0.1006287
14.16617673,14.26993,14.28153,0.991393,0.09510438
14.16684341,14.24063,14.25162,0.9852887,0.08921377
14.16751008,14.21988,14.22903,0.9653888,0.06968014
14.16817676,14.2272,14.23269,0.9494567,0.05475522
14.16884343,14.25467,14.26383,0.9544622,0.06052374
14.16951011,14.26444,14.27359,0.9674643,0.07462458
14.17017678,14.28519,14.28824,0.9775974,0.08503235
14.17084346,14.28763,14.28763,0.9871811,0.09388353
14.17151013,14.26566,14.26566,0.9910878,0.0965694
14.17217681,14.23453,14.23453,0.9865096,0.09003785
14.17284348,14.21194,14.21194,0.9888902,0.08964106
14.17351016,14.24429,14.2449,1.00116,0.1006898
14.17417683,14.21743,14.22232,0.9924307,0.09308998
14.17484351,14.17165,14.18691,0.9567818,0.05664754
14.17551018,14.19485,14.21072,0.9500061,0.04950555
14.17617685,14.24063,14.25406,0.9534855,0.05347332
14.17684353,14.31632,14.31754,0.954157,0.05625076
14.1775102,14.3206,14.32609,0.9775974,0.0819497
14.17817688,14.31144,14.31938,0.9890733,0.09461604
14.17884355,14.309,14.309,0.9918813,0.09760713
14.17951023,14.28946,14.28824,0.9938347,0.1005066
14.1801769,14.26444,14.2797,0.9933463,0.1010866
14.18084358,14.2211,14.24185,0.9840068,0.09193017
14.18151025,14.18935,14.20645,0.958491,0.06534611
14.18217693,14.20095,14.22171,0.9522036,0.05692223
14.1828436,14.17653,14.19668,0.9550726,0.05670858
14.18351028,14.18386,14.1979,0.9661213,0.06684165
14.18417695,14.23819,14.24734,0.9907215,0.09177756
14.18484363,14.27359,14.27603,0.9947503,0.09775974
14.1855103,14.27787,14.27787,0.99707,0.1011476
14.18617698,14.28702,14.29191,0.999939,0.1037114
14.18684365,14.29252,14.30778,0.9951776,0.1001404
14.18751033,14.27848,14.29007,0.9911488,0.0969967
14.188177,14.26749,14.27298,0.9851666,0.09177756
14.18884368,14.23147,14.23514,0.952814,0.06049322
14.18951035,14.23819,14.23453,0.9459162,0.05490782
14.19017703,14.26749,14.26993,0.9634965,0.07355634
14.1908437,14.28397,14.29923,0.9824808,0.09333415
14.19151038,14.29068,14.30472,0.9921865,0.103162
14.19217705,14.27848,14.29068,0.9901721,0.1004456
14.19284373,14.2449,14.25894,0.9846783,0.09360884
14.1935104,14.22964,14.24551,0.9884629,0.0949823
14.19417708,14.25833,14.27054,1.001831,0.1049017
14.19484375,14.22293,14.24429,0.9765596,0.07737151
14.19551043,14.20217,14.21804,0.9546453,0.05606763
14.1961771,14.21865,14.22964,0.9604444,0.06324014
14.19684378,14.24185,14.24734,0.977048,0.08097301
14.19751045,14.28275,14.27909,0.9807105,0.08497131
14.19817713,14.29435,14.29984,0.9798559,0.08530705
14.1988438,14.2797,14.30411,0.9819314,0.08903064
14.19951048,14.29618,14.31876,0.9867538,0.09580638
14.20017715,14.31022,14.31938,0.9912099,0.1002625
14.20084383,14.28519,14.28397,0.994323,0.1034977
14.2015105,14.24979,14.25589,0.988646,0.09788182
14.20217718,14.204,14.21011,0.9520816,0.06012697
14.20284385,14.19973,14.19546,0.9413991,0.04825418
14.20351053,14.17043,14.17043,0.9503723,0.05506043
14.2041772,14.17348,14.17715,0.9684409,0.07123672
14.20484388,14.26322,14.26199,0.9896838,0.09171651
14.20551055,14.29984,14.30595,0.998657,0.101056
14.20617723,14.29801,14.3035,1.001465,0.1044439
14.2068439,14.28092,14.27664,1.003602,0.1077707
14.20751058,14.27542,14.27237,0.9947503,0.1000794
14.20817725,14.26322,14.26871,0.9797949,0.08530705
14.20884393,14.2211,14.24124,0.9589794,0.06415578
14.2095106,14.21377,14.23758,0.9436576,0.04920034
14.21017728,14.2388,14.25162,0.948419,0.05536564
14.21084395,14.24918,14.26688,0.9611769,0.06958857
14.21151063,14.25223,14.27237,0.975705,0.08481871
14.2121773,14.26383,14.28031,0.9811378,0.09073983
14.21284398,14.27848,14.29374,0.9850445,0.09440239
14.21351065,14.27054,14.27603,0.9913319,0.100293
14.21417733,14.23147,14.23392,0.9912099,0.09818703
14.214844,14.21011,14.21865,0.9863265,0.09128922
14.21551068,14.23514,14.24368,0.9946283,0.09748504
14.21617735,14.26138,14.26627,0.9875473,0.09006837
14.21684403,14.2504,14.25955,0.9460993,0.04846783
14.2175107,14.22659,14.23819,0.9486632,0.0511537
14.21817738,14.24734,14.25894,0.9680136,0.07102308
14.21884405,14.28641,14.29801,0.9801001,0.08451349
14.21951073,14.31266,14.32182,0.9863875,0.09220485
14.2201774,14.30106,14.309,0.9865096,0.09354779
14.22084408,14.28458,14.30045,0.9874862,0.09464656
14.22151075,14.27298,14.28946,0.9938957,0.1007508
14.22217743,14.26566,14.28397,0.9937126,0.1014528
14.2228441,14.24368,14.25833,0.9841289,0.09211329
14.22351078,14.18691,14.19851,0.9559273,0.06192772
14.22417745,14.16616,14.1802,0.9489073,0.0524356
14.22484413,14.14968,14.1625,0.9494567,0.05042119
14.2255108,14.16921,14.16738,0.9600171,0.05957758
14.22617748,14.2504,14.24796,0.9804664,0.07987425
14.22684415,14.28641,14.28885,0.9881577,0.08799292
14.22751083,14.29862,14.30472,0.9982908,0.09849225
14.2281775,14.30656,14.31144,1.005616,0.1060005
14.22884418,14.29496,14.3035,1.002869,0.1041082
14.22951085,14.2858,14.2974,0.9963984,0.09940788
14.23017753,14.2681,14.2797,0.9922476,0.09690514
14.2308442,14.24002,14.25162,0.9862654,0.091686
14.23151088,14.19912,14.20828,0.9589183,0.06354535
14.23217755,14.21743,14.22537,0.9545233,0.06012697
14.23284423,14.25955,14.27481,0.9691124,0.07608961
14.2335109,14.27726,14.28885,0.9819924,0.08875595
14.23417758,14.2797,14.28519,0.9904773,0.09586741
14.23484425,14.24979,14.25894,0.9853498,0.08912221
14.23551093,14.23392,14.24063,0.9845562,0.08680259
14.2361776,14.2626,14.26138,1.000672,0.1011476
14.23684428,14.26566,14.26932,1.011781,0.1123184
14.23751095,14.28458,14.28641,1.010194,0.1112196
14.23817763,14.27726,14.27664,1.010988,0.1134477
14.2388443,14.2504,14.2504,0.9962764,0.09931632
14.23951098,14.21865,14.2156,0.956965,0.05933341
14.24017765,14.21743,14.2156,0.9462215,0.04901721
14.24084433,14.23819,14.2504,0.9597118,0.06397265
14.241511,14.27115,14.28275,0.9788182,0.08512391
14.24217768,14.30717,14.31266,0.9865096,0.09406666
14.24284435,14.3035,14.31266,0.9912099,0.09983519
14.24351103,14.29374,14.30534,0.9960933,0.1056342
14.2441777,14.27909,14.29068,0.9984128,0.1073739
14.24484438,14.2565,14.26566,0.9919423,0.09959102
14.24551105,14.22049,14.22781,0.9796728,0.08478818
14.24617773,14.15212,14.16799,0.9647174,0.06592602
14.2468444,14.14601,14.1625,0.9565377,0.05542669
14.24751108,14.1863,14.20706,0.9533024,0.05316811
14.24817775,14.21194,14.23514,0.9591014,0.06021853
14.24884443,14.2388,14.2565,0.968563,0.07105359
14.2495111,14.25955,14.2626,0.978452,0.08234648
14.25017778,14.29068,14.28702,0.9818093,0.08692467
14.25084445,14.31205,14.31571,0.9898059,0.09577585
14.25151113,14.31571,14.3206,0.9973141,0.103864
14.2521778,14.31815,14.32426,0.9946283,0.1025211
14.25284448,14.29801,14.30045,0.9921865,0.1013307
14.25351115,14.25955,14.26199,0.9877304,0.0972714
14.25417783,14.19973,14.21072,0.9665486,0.07596752
14.2548445,14.17531,14.19302,0.9466487,0.05448053
14.25551118,14.20034,14.21438,0.9492126,0.05557929
14.25617785,14.17287,14.18447,0.9583079,0.06266023
14.25684453,14.16799,14.17715,0.9735075,0.07688317
14.2575112,14.2449,14.24796,0.98712,0.08979367
14.25817788,14.27664,14.28153,0.9915761,0.09482969
14.25884455,14.28214,14.29252,0.9937736,0.09730192
14.25951123,14.28946,14.29068,0.9980466,0.1023685
14.2601779,14.29984,14.30595,0.9994506,0.1053595
14.26084458,14.29313,14.30472,1.000061,0.1069466
14.26151125,14.27237,14.28397,0.992919,0.1007813
14.26217793,14.23636,14.2504,0.9645953,0.07227445
14.2628446,14.19363,14.21377,0.9396288,0.0472775
14.26351128,14.1979,14.21316,0.942742,0.05106214
14.26417795,14.2272,14.22537,0.9597729,0.0691918
14.26484463,14.27359,14.27054,0.9747283,0.08494079
14.2655113,14.28946,14.28885,0.9834574,0.09324259
14.26617798,14.26688,14.26932,0.9788792,0.08661946
14.26684465,14.24002,14.25162,0.9669759,0.07224393
14.26751133,14.20461,14.22232,0.9721646,0.07624222
14.268178,14.24857,14.26505,0.9887682,0.09150287
14.26884468,14.2681,14.28092,0.9981077,0.1004761
14.26951135,14.27237,14.27359,1.003541,0.1070382
14.27017803,14.25833,14.26444,0.9949334,0.09974362
14.2708447,14.21072,14.22171,0.9572091,0.06165303
14.27151138,14.21438,14.2211,0.9489073,0.05332072
14.27217805,14.2388,14.23758,0.9551337,0.06113417
14.27284473,14.25589,14.25955,0.9634355,0.0712062
14.2735114,14.29007,14.29191,0.979917,0.08903064
14.27417808,14.30106,14.3035,0.9964595,0.1065193
14.27484475,14.30289,14.31388,0.9954828,0.1057868
14.27551143,14.29557,14.31571,0.9946283,0.1043523
14.2761781,14.27298,14.2913,0.9940789,0.1032536
14.27684478,14.21621,14.22659,0.9876693,0.0942803
14.27751145,14.17531,14.18874,0.9812599,0.08500183
14.27817813,14.21133,14.22171,0.9896838,0.0928458
14.2788448,14.204,14.21926,0.9658772,0.06864241
14.27951148,14.21682,14.22598,0.9587352,0.06107313
14.28017815,14.24734,14.24124,0.9681357,0.07102308
14.28084483,14.26199,14.25528,0.9766817,0.08146136
14.2815115,14.28336,14.28702,0.9806495,0.08799292
14.28217818,14.29252,14.29496,0.9811988,0.09046514
14.28284485,14.30778,14.30778,0.9859602,0.09614211
14.28351153,14.31571,14.31571,0.9937126,0.1047186
14.2841782,14.29984,14.2974,0.995788,0.107496
14.28484488,14.28946,14.28275,0.9922476,0.1045049
14.28551155,14.24368,14.24612,0.9792455,0.09073983
14.28617823,14.18081,14.19851,0.9464656,0.05707484
14.2868449,14.15456,14.17287,0.9437187,0.05206934
14.28751158,14.16494,14.17287,0.9462215,0.0530155
14.28817825,14.19729,14.20339,0.955622,0.06067635
14.28884493,14.25955,14.25894,0.979978,0.08429984
14.2895116,14.29435,14.29252,0.9926749,0.09711879
14.29017828,14.28702,14.2974,0.9933463,0.09754609
14.29084495,14.28092,14.2858,0.9937126,0.09910268
14.29151163,14.2858,14.2913,0.9952997,0.1021548
14.2921783,14.28275,14.3035,0.9924307,0.1005677
14.29284498,14.2797,14.30717,0.9864485,0.09476864
14.29351165,14.24368,14.25833,0.9659382,0.07380051
14.29417833,14.20278,14.20828,0.9462215,0.05414479
14.294845,14.20706,14.21865,0.9442071,0.05353437
14.29551168,14.22659,14.24429,0.9550726,0.06626175
14.29617835,14.25162,14.26627,0.969906,0.08185814
14.29684503,14.25284,14.26444,0.9854108,0.0959895
14.2975117,14.2565,14.2681,0.9829081,0.0918386
14.29817838,14.23025,14.23941,0.9774143,0.08414723
14.29884505,14.21194,14.21743,0.9780247,0.082377
14.29951173,14.26199,14.27115,0.992797,0.09617263
14.3001784,14.27115,14.2797,0.9969479,0.1003235
14.30084508,14.23392,14.2388,0.98712,0.0904041
14.30151175,14.18508,14.1918,0.9595287,0.06204981
14.30217843,14.19912,14.20645,0.9523867,0.05478574
14.3028451,14.2449,14.25772,0.9576975,0.06076792
14.30351178,14.26322,14.2681,0.9682578,0.07218288
14.30417845,14.27542,14.27298,0.9796728,0.08487974
14.30484513,14.28824,14.28214,0.9837626,0.09052619
14.3055118,14.29191,14.29435,0.9876693,0.09550115
14.30617848,14.29007,14.30534,0.9963984,0.1043218
14.30684515,14.27237,14.28885,1.00586,0.1127762
14.30751183,14.26688,14.28702,0.9990233,0.1046575
14.3081785,14.22537,14.24612,0.9854108,0.08817604
14.30884518,14.45855,14.48114,1.071542,0.1741851
14.30951185,14.91149,14.94567,1.23477,0.3396105
14.31017853,14.47625,14.49945,1.068917,0.1688439
14.3108452,14.23575,14.24124,0.9745452,0.0727933
14.31151188,14.26077,14.26322,0.9859602,0.08640581
14.31217855,14.28702,14.29313,0.9894396,0.0908314
14.31284523,14.309,14.31144,0.9893786,0.0918386
14.3135119,14.30778,14.31022,0.9931632,0.09733243
14.31417858,14.29374,14.30289,0.9945061,0.0997131
14.31484525,14.28336,14.29496,0.9931022,0.09876694
14.31551193,14.28458,14.29618,0.9976193,0.1042303
14.3161786,14.24429,14.25589,0.9911488,0.09730192
